tradeDate,open,high,low,close,volume
2011/11/11,15005,15025,14610,14910,474
2011/11/14,15200,15620,15200,15520,454
2011/11/15,15490,15490,15320,15330,254
2011/11/16,15405,15435,15240,15265,714
2011/11/17,15295,15420,15170,15395,460
2011/11/18,14900,15280,14900,15230,570
2011/11/21,15250,15400,15250,15350,446
2011/11/22,15205,15350,15175,15350,512
2011/11/23,15445,15450,15235,15240,480
2011/11/24,15240,15305,14935,15190,624
2011/11/25,15180,15195,15000,15150,678
2011/11/28,15270,15500,15270,15420,632
2011/11/29,15450,15490,15355,15420,434
2011/11/30,15395,15445,15270,15315,388
2011/12/1,16185,16185,15730,15760,864
2011/12/2,15715,15715,15650,15695,392
2011/12/5,15710,15710,15600,15640,394
2011/12/6,15600,15615,15510,15595,320
2011/12/7,15750,15795,15650,15795,496
2011/12/8,15715,15765,15660,15730,362
2011/12/9,15540,15680,15535,15640,278
2011/12/12,15715,15715,15590,15660,272
2011/12/13,15515,15575,15500,15520,244
2011/12/14,15490,15490,15255,15320,688
2011/12/15,15140,15150,14915,15055,438
2011/12/16,15150,15300,15080,15300,550
2011/12/19,15205,15230,15060,15100,652
2011/12/20,15100,15120,15020,15100,134
2011/12/21,15180,15245,15160,15170,158
2011/12/22,15120,15200,15095,15180,110
2011/12/23,15245,15340,15220,15340,228
2011/12/26,15305,15305,15095,15095,398
2011/12/27,15050,15220,15025,15165,184
2011/12/28,15155,15215,15135,15190,206
2011/12/29,15010,15120,14910,15095,210
2011/12/30,15240,15290,15180,15285,256
2012/1/4,15405,15490,15285,15310,356
2012/1/5,15270,15405,15270,15370,194
2012/1/6,15250,15300,15150,15245,320
2012/1/9,15110,15240,15100,15175,458
2012/1/10,15200,15330,15125,15275,364
2012/1/11,15350,15385,15225,15335,266
2012/1/12,15265,15420,15220,15400,384
2012/1/13,15455,15490,15370,15490,464
2012/1/16,15350,15495,15265,15420,368
2012/1/17,15480,15700,15435,15630,366
2012/1/18,15665,15825,15665,15750,634
2012/1/19,15885,16000,15860,16000,714
2012/1/20,16010,16225,15890,16120,464
2012/1/30,16440,16440,16100,16120,694
2012/1/31,16110,16200,16060,16160,276
2012/2/1,16100,16130,15960,15995,312
2012/2/2,16130,16140,16025,16125,98
2012/2/3,15990,16170,15940,16145,312
2012/2/6,16265,16300,16225,16245,242
2012/2/7,16190,16200,16040,16050,168
2012/2/8,16195,16310,16145,16305,132
2012/2/9,16110,16205,16080,16080,322
2012/2/10,16270,16270,16155,16215,158
2012/2/13,16080,16190,16040,16090,238
2012/2/14,16040,16040,15830,15870,454
2012/2/15,15825,15975,15825,15890,572
2012/2/16,15815,15815,15530,15595,670
2012/2/17,15755,15755,15585,15600,454
2012/2/20,15600,15795,15600,15685,254
2012/2/21,15715,15830,15695,15820,328
2012/2/22,15895,15930,15775,15820,360
2012/2/23,15835,15930,15830,15900,348
2012/2/24,15950,16025,15940,15990,412
2012/2/27,16150,16195,16105,16130,478
2012/2/28,16195,16360,16180,16310,628
2012/2/29,16255,16385,16220,16315,402
2012/3/1,16150,16195,16050,16050,502
2012/3/2,16095,16210,16095,16210,454
2012/3/5,16160,16205,16120,16130,74
2012/3/6,16060,16100,15900,15900,290
2012/3/7,15660,15700,15620,15630,578
2012/3/8,15710,15970,15710,15810,202
2012/3/9,15900,16020,15895,16020,240
2012/3/12,15970,15975,15870,15940,396
2012/3/13,15980,16070,15965,16055,138
2012/3/14,16170,16170,15910,15920,140
2012/3/15,15820,15890,15760,15850,356
2012/3/16,15965,16020,15905,16015,216
2012/3/19,15895,15900,15835,15865,328
2012/3/20,15905,15910,15805,15860,268
2012/3/21,15760,15760,15655,15730,888
2012/3/22,15705,15745,15585,15615,664
2012/3/23,15510,15600,15510,15600,710
2012/3/26,15645,15680,15540,15570,302
2012/3/27,15680,15680,15610,15625,364
2012/3/28,15570,15625,15450,15475,532
2012/3/29,15440,15470,15380,15385,496
2012/3/30,15450,15570,15450,15570,232
2012/4/5,15350,15550,15350,15530,286
2012/4/6,15660,15680,15360,15680,266
2012/4/9,15645,15720,15580,15580,228
2012/4/10,15525,15670,15525,15600,446
2012/4/11,15420,15520,15420,15460,134
2012/4/12,15575,15675,15555,15665,300
2012/4/13,15745,15785,15695,15720,420
2012/4/16,15525,15590,15525,15570,212
2012/4/17,15625,15660,15600,15620,214
2012/4/18,15645,15750,15625,15735,234
2012/4/19,15680,15685,15625,15675,114
2012/4/20,15695,15760,15660,15730,204
2012/4/23,15775,15820,15730,15730,294
2012/4/24,15715,15770,15700,15740,166
2012/4/25,15735,15760,15725,15740,80
2012/4/26,15750,15815,15735,15815,104
2012/4/27,15850,15875,15755,15810,260
2012/5/2,15815,15950,15815,15945,508
2012/5/3,15825,15925,15825,15830,524
2012/5/4,15795,15800,15770,15800,212
2012/5/7,15700,15720,15680,15710,108
2012/5/8,15715,15800,15705,15705,216
2012/5/9,15700,15730,15615,15665,410
2012/5/10,15610,15695,15580,15650,388
2012/5/11,15650,15680,15555,15600,264
2012/5/14,15700,15700,15400,15530,378
2012/5/15,15410,15520,15410,15520,344
2012/5/16,15535,15540,15255,15255,176
2012/5/17,15300,15340,15220,15270,586
2012/5/18,15150,15185,15050,15075,704
2012/5/21,15195,15285,15190,15250,204
2012/5/22,15255,15265,15200,15210,256
2012/5/23,15100,15190,15055,15075,204
2012/5/24,15190,15190,15010,15130,260
2012/5/25,15140,15155,15115,15155,102
2012/5/28,15200,15300,15165,15300,174
2012/5/29,15230,15280,15200,15250,200
2012/5/30,15110,15160,15100,15120,38
2012/5/31,15000,15100,14900,15045,248
2012/6/1,15030,15085,15020,15080,134
2012/6/4,15000,15000,14880,14885,196
2012/6/5,15040,15100,14955,15050,182
2012/6/6,15070,15110,15020,15045,152
2012/6/7,15110,15120,15050,15050,110
2012/6/8,15010,15020,14965,14965,104
2012/6/11,15160,15205,15080,15100,102
2012/6/12,14955,15015,14915,14940,180
2012/6/13,14980,14995,14960,14980,188
2012/6/14,15005,15010,14980,14980,90
2012/6/15,15055,15125,15050,15100,140
2012/6/18,15280,15280,15135,15150,78
2012/6/19,15060,15085,15005,15005,122
2012/6/20,15060,15075,15040,15060,64
2012/6/21,14950,14950,14850,14850,238
2012/6/25,14760,14810,14760,14760,208
2012/6/26,14770,14775,14490,14490,212
2012/6/27,14460,14460,14350,14385,272
2012/6/28,14310,14510,14310,14495,454
2012/6/29,14490,14695,14455,14675,376
2012/7/2,14935,14935,14700,14735,440
2012/7/3,14855,14985,14845,14970,290
2012/7/4,15000,15000,14835,14950,576
2012/7/5,14950,15035,14895,14995,188
2012/7/6,14950,14950,14850,14930,198
2012/7/9,14855,14880,14815,14840,222
2012/7/10,14900,14950,14860,14875,104
2012/7/11,14815,14870,14800,14870,96
2012/7/12,14850,14880,14815,14870,66
2012/7/13,14930,14960,14810,14960,196
2012/7/16,14915,15005,14915,14995,356
2012/7/17,14995,15065,14940,14960,386
2012/7/18,14970,15000,14955,14960,180
2012/7/19,14995,15075,14995,15020,246
2012/7/20,15050,15070,14920,14995,372
2012/7/23,14805,14900,14780,14805,328
2012/7/24,14745,14895,14745,14880,192
2012/7/25,14815,14820,14705,14705,272
2012/7/26,14835,14835,14705,14790,204
2012/7/27,14835,15000,14835,15000,194
2012/7/30,14970,15050,14905,14905,148
2012/7/31,15055,15090,15035,15070,462
2012/8/1,14965,15025,14900,15010,158
2012/8/2,14960,14980,14860,14905,170
2012/8/3,14805,14900,14805,14860,304
2012/8/6,14960,14990,14915,14990,120
2012/8/7,14940,14990,14940,14955,76
2012/8/8,14975,15015,14900,14960,146
2012/8/9,15020,15080,15000,15080,226
2012/8/10,15080,15080,14900,15005,164
2012/8/13,14945,14950,14910,14910,42
2012/8/14,14945,14970,14860,14965,324
2012/8/15,14875,14920,14865,14880,270
2012/8/16,14860,14860,14490,14725,232
2012/8/17,14770,14860,14770,14830,152
2012/8/20,14930,14930,14810,14835,294
2012/8/21,14880,14975,14850,14955,230
2012/8/22,14985,15045,14980,15035,234
2012/8/23,15165,15170,15065,15140,184
2012/8/24,15100,15140,15080,15130,208
2012/8/27,15240,15250,15125,15170,164
2012/8/28,15120,15150,15105,15115,218
2012/8/29,15150,15210,15150,15190,360
2012/8/30,15175,15270,15150,15245,206
2012/8/31,15170,15170,15145,15170,130
2012/9/3,15105,15245,15105,15200,112
2012/9/4,15240,15500,15185,15255,286
2012/9/5,15260,15285,15230,15270,136
2012/9/6,15350,15440,15350,15430,288
2012/9/7,15540,15540,15455,15515,236
2012/9/10,15660,15910,15660,15905,414
2012/9/11,15850,15865,15760,15860,276
2012/9/12,15900,15960,15895,15895,194
2012/9/13,15855,15895,15780,15800,248
2012/9/14,16250,16490,16125,16200,364
2012/9/17,16195,16205,16065,16100,192
2012/9/18,16015,16085,15965,16010,134
2012/9/19,16100,16200,16040,16200,194
2012/9/20,16080,16080,16000,16000,122
2012/9/21,16055,16155,16025,16155,136
2012/9/24,16155,16155,15925,15990,186
2012/9/25,16105,16105,16000,16060,138
2012/9/26,16100,16175,16100,16100,154
2012/9/27,16050,16290,16000,16090,262
2012/9/28,16130,16190,16130,16160,116
2012/10/8,16035,16050,15985,16040,72
2012/10/9,16055,16055,16020,16020,114
2012/10/10,15905,15905,15850,15890,158
2012/10/11,15800,15875,15755,15800,284
2012/10/12,15780,15890,15765,15820,254
2012/10/15,15700,15750,15650,15690,312
2012/10/16,15650,16605,15650,15715,176
2012/10/17,15700,15700,15630,15655,92
2012/10/18,15770,15800,15755,15755,56
2012/10/19,15720,15720,15660,15665,68
2012/10/22,15540,15550,15465,15520,80
2012/10/23,14700,15490,14700,15340,228
2012/10/24,15330,15380,15305,15350,156
2012/10/25,15305,15370,15255,15300,192
2012/10/26,15260,15265,15140,15140,270
2012/10/29,15210,15230,15130,15175,136
2012/10/30,15105,15190,15105,15160,28
2012/10/31,15245,15290,15245,15290,128
2012/11/1,15255,15315,15220,15280,114
2012/11/2,15430,15490,15330,15345,180
2012/11/5,15160,15280,15120,15155,170
2012/11/6,15235,15320,15220,15275,140
2012/11/7,15395,15500,15395,15500,348
2012/11/8,15360,15450,15360,15385,240
2012/11/9,15530,15580,15400,15405,666
2012/11/12,15295,15340,15185,15250,450
2012/11/13,15370,15380,15305,15310,468
2012/11/14,15470,15470,15345,15385,676
2012/11/15,15300,15420,15300,15370,362
2012/11/16,15405,15440,15310,15310,344
2012/11/19,15370,15370,15280,15295,78
2012/11/20,15360,15360,15275,15310,226
2012/11/21,15270,15285,15190,15250,124
2012/11/22,15355,15380,15345,15350,114
2012/11/23,15200,15270,15200,15270,136
2012/11/26,15425,15450,15390,15425,532
2012/11/27,15440,15445,15365,15400,142
2012/11/28,15270,15275,15240,15255,252
2012/11/29,15255,15275,15205,15245,116
2012/11/30,15400,15400,15235,15305,406
2012/12/3,15400,15400,15260,15270,238
2012/12/4,15245,15260,15130,15130,330
2012/12/5,15125,15240,15125,15240,184
2012/12/6,15350,15360,15290,15310,224
2012/12/7,15285,15315,15195,15245,256
2012/12/10,15120,15150,15120,15145,248
