tradeDate,open,high,low,close,volume
1995/5/4,28100,28180,27950,27970,348
1995/5/5,27350,27650,27350,27600,392
1995/5/8,27850,28000,27700,27900,170
1995/5/9,27950,28000,27800,27880,114
1995/5/10,28000,28000,27870,28000,179
1995/5/11,28000,28000,27750,27790,154
1995/5/12,27850,27850,27700,27780,249
1995/5/15,27500,27750,27490,27750,179
1995/5/16,27800,27840,27750,27790,92
1995/5/17,27820,27900,27780,27900,56
1995/5/18,27780,27810,27700,27750,46
1995/5/19,27800,27800,27620,27710,64
1995/5/22,27550,27650,27510,27650,65
1995/5/23,27590,27740,27590,27730,48
1995/5/24,28100,28270,28080,28260,351
1995/5/25,28600,28740,28500,28700,393
1995/5/26,28700,28700,28550,28590,314
1995/5/29,28650,29000,28650,28990,409
1995/5/30,28900,28970,28880,28900,246
1995/5/31,29000,29100,29000,29090,403
1995/6/1,29200,29200,28650,28850,355
1995/6/2,29240,29280,29050,29080,686
1995/6/5,29050,29050,28900,29000,196
1995/6/6,28920,29030,28920,28940,7700
1995/6/7,28910,28910,28710,28790,300
1995/6/8,29050,29140,29000,29130,385
1995/6/9,29100,29210,29100,29210,330
1995/6/12,29450,29620,29400,29520,1314
1995/6/13,29530,29610,29510,29530,278
1995/6/14,29500,29700,29480,29690,770
1995/6/15,29350,29390,29100,29150,67
1995/6/16,29650,29730,29610,29730,13900
1995/6/19,30000,30160,29990,30090,309
1995/6/20,30150,30500,30150,30480,9750
1995/6/21,30880,31090,30850,31090,23450
1995/6/22,31300,31520,31000,31500,23850
1995/6/23,32000,32130,32000,32110,1058
1995/6/26,31870,32000,31800,31900,21050
1995/6/27,31820,31850,31260,31260,25750
1995/6/28,30630,30870,30630,30840,40150
1995/6/29,31090,31410,31080,31350,26650
1995/6/30,31540,31550,31100,31150,21300
1995/7/3,31010,31200,30900,31080,17300
1995/7/4,31350,31360,31210,31290,8550
1995/7/5,31200,31250,30990,31250,9300
1995/7/6,30850,30950,30650,30660,21450
1995/7/7,30550,31200,30550,31100,18300
1995/7/10,31010,31100,31010,31020,9650
1995/7/11,31200,31350,31200,31340,14550
1995/7/12,31800,31970,31800,31970,39200
1995/7/13,32090,32150,31650,31700,24500
1995/7/14,31500,31650,31440,31600,17500
1995/7/17,31750,31750,31500,31540,11600
1995/7/18,31250,31300,31000,31100,1716
1995/7/19,30900,31050,30750,30750,29900
1995/7/20,30500,31000,30480,30900,33350
1995/7/21,30340,30450,30280,30280,1925
1995/7/24,29700,30000,29700,29990,2200
1995/7/25,30000,30000,29530,29560,33450
1995/7/26,29780,29850,29620,29700,26050
1995/7/27,29880,29890,29410,29460,20300
1995/7/28,29320,29500,29200,29500,38850
1995/7/31,29780,30090,29680,30090,26000
