tradeDate,open,high,low,close,volume
1995/5/31,20400,20450,20350,20400,75
1995/6/1,20310,20310,19990,20020,81
1995/6/2,20000,20110,19980,19980,58
1995/6/5,20000,20080,19850,20020,49
1995/6/6,20000,20060,19950,20000,2600
1995/6/7,20000,20000,19900,19950,85
1995/6/8,20050,20140,20050,20120,79
1995/6/9,20100,20120,20020,20050,58
1995/6/12,20180,20200,20140,20150,100
1995/6/13,20150,20180,20130,20160,47
1995/6/14,20080,20080,20020,20030,84
1995/6/15,19770,19770,19750,19750,3
1995/6/19,19820,19860,19820,19850,7
1995/6/20,19950,19950,19920,19920,650
1995/6/21,19950,20050,19950,20050,1100
1995/6/23,20550,20850,20550,20850,138
1995/6/26,20850,20920,20850,20920,138
1995/6/27,20600,20650,20500,20500,5600
1995/6/28,20090,20450,20090,20400,3500
1995/6/29,20550,20550,20380,20380,3700
1995/6/30,20380,20380,20260,20260,2400
1995/7/3,20250,20250,20200,20200,3400
1995/7/4,20200,20250,20180,20250,1050
1995/7/5,20100,20200,20100,20200,5600
1995/7/6,20000,20000,19900,19940,700
1995/7/7,20080,20100,20030,20100,5550
1995/7/10,20010,20050,20010,20030,1900
1995/7/12,20250,20250,20120,20150,500
1995/7/13,20190,20200,20150,20150,2050
1995/7/14,20010,20100,20010,20060,1200
1995/7/18,19950,19950,19940,19940,10
1995/7/19,19700,19700,19600,19600,1450
1995/7/20,19500,19650,19500,19640,1600
1995/7/21,19500,19500,19400,19400,75
1995/7/24,19490,19500,19480,19490,150
1995/7/25,19480,19480,19450,19450,250
1995/7/26,19390,19390,19350,19350,150
1995/7/27,19190,19190,19000,19000,450
1995/7/28,19000,19000,18900,18900,1200
1995/7/31,18950,19200,18950,19200,1300
1995/8/1,18900,19050,18900,19000,1200
1995/8/2,18700,18800,18520,18550,350
1995/8/3,18800,19000,18650,18650,2050
1995/8/4,18750,18920,18750,18900,2700
1995/8/7,18850,18850,18800,18800,350
1995/8/8,18800,18800,18760,18780,350
1995/8/9,18700,18700,18600,18630,1150
1995/8/10,18700,18700,18600,18650,1200
1995/8/11,18550,18590,18440,18550,1550
1995/8/14,18550,18570,18550,18550,450
1995/8/15,18420,18450,18420,18450,150
1995/8/16,18500,18700,18500,18700,1950
1995/8/17,18700,18720,18600,18600,1800
1995/8/21,18620,18620,18620,18620,100
1995/8/22,18500,18500,18420,18450,54
1995/8/23,18420,18420,18400,18420,450
1995/8/24,18400,18400,18000,18010,2200
1995/8/25,18020,18020,17700,17950,3200
1995/8/28,17900,17900,17650,17710,4850
1995/8/29,17560,17800,17550,17710,3350
1995/8/30,17650,17830,17650,17780,2950
1995/8/31,17500,17840,17500,17800,3200
1995/9/1,17800,17820,17680,17690,1550
1995/9/4,17700,17700,17160,17160,15100
1995/9/5,16900,16980,16700,16750,10600
1995/9/6,16900,17000,16800,17000,7800
1995/9/7,17100,17110,16850,17110,12250
1995/9/8,17090,17350,17050,17350,8550
1995/9/11,17250,17290,17200,17250,6400
1995/9/12,17300,17330,17150,17200,3000
1995/9/13,16800,17160,16800,17140,1800
1995/9/14,16900,16950,16750,16820,8650
1995/9/15,16900,16950,16900,16950,150
1995/9/18,16950,17010,16950,17010,850
1995/9/19,17150,17170,17050,17050,1000
1995/9/20,17150,17200,17150,17180,1000
1995/9/21,17170,17170,17160,17160,200
1995/9/22,17490,17670,17460,17550,4800
1995/9/25,17400,17700,17380,17650,3350
1995/9/26,17750,17800,17590,17600,3550
1995/9/27,17550,17550,17330,17400,4400
1995/9/28,17000,17280,17000,17200,3150
1995/9/29,17650,17650,17200,17350,900
1995/10/4,17300,17380,17220,17380,1050
1995/10/5,17400,17450,17400,17400,2100
1995/10/6,17210,17320,17210,17310,1350
1995/10/9,17320,17320,17240,17240,800
1995/10/10,16950,17000,16830,16860,5150
1995/10/11,16400,16600,16400,16600,6450
1995/10/12,16750,16900,16720,16900,5350
1995/10/13,16900,16900,16700,16750,3250
1995/10/17,16650,16650,16550,16550,300
1995/10/19,16350,16400,16350,16400,300
1995/10/20,16400,16550,16400,16550,2100
1995/10/23,16400,16400,16350,16380,1250
1995/10/24,16400,16400,16400,16400,300
1995/10/25,16500,16500,16500,16500,500
1995/10/26,16650,16660,16650,16650,850
1995/10/27,16680,16680,16670,16670,850
1995/10/30,16500,16500,16500,16500,200
1995/10/31,16400,16450,16380,16400,1100
1995/11/2,16600,16650,16600,16650,10
1995/11/3,16710,16710,16580,16580,850
1995/11/7,16550,16660,16550,16660,100
1995/11/8,16650,16750,16650,16750,30
1995/11/9,16750,16760,16750,16750,18
1995/11/10,16750,16750,16580,16600,66
1995/11/13,16780,16780,16700,16740,34
1995/11/14,16600,16620,16600,16620,6
1995/11/29,16700,16700,16650,16650,4
1995/12/1,16800,16820,16800,16820,6
1995/12/4,16850,16850,16850,16850,1
1995/12/5,16860,16900,16860,16900,3
1995/12/6,16900,16900,16900,16900,1
1995/12/7,16900,16910,16900,16900,14
1995/12/11,16950,16950,16920,16950,5
1995/12/12,16950,16950,16950,16950,4
1995/12/14,17000,17020,17000,17000,9
1995/12/27,16950,16950,16950,16950,3
1995/12/28,17000,17000,17000,17000,2
1996/1/9,16800,16800,16750,16750,8
1996/1/10,16400,16500,16400,16500,6
1996/1/11,16500,16500,16450,16450,6
1996/1/12,16500,16550,16500,16550,7
1996/1/18,16450,16450,16450,16450,1
1996/1/22,16250,16250,16250,16250,1
1996/2/9,16500,16660,16500,16660,4
1996/2/14,16400,16550,16400,16550,2
1996/3/11,16850,16900,16850,16900,6
1996/3/12,16900,16900,16850,16850,13
1996/3/13,16860,16860,16800,16800,15
1996/5/30,16280,16350,16280,16350,8
1996/6/5,16250,16250,16200,16200,4
1996/6/6,15900,15900,15710,15710,9
1996/6/7,15720,15720,15720,15720,1
1996/6/12,15700,15700,15500,15500,6
1996/6/14,15600,15620,15200,15300,9
1996/6/18,15100,15100,15100,15100,2
1996/6/20,15550,15550,15550,15550,20
1996/7/1,15400,15400,15400,15400,10
1996/7/3,15200,15200,15100,15100,47
1996/7/4,15100,15100,15040,15040,30
1996/7/8,15050,15050,14720,14720,65
1996/7/9,14500,14500,14400,14410,191
1996/7/10,14430,14500,14430,14500,60
