tradeDate,open,high,low,close,volume
2016/4/6,65530,66850,65530,66710,410908
2016/4/7,66710,67340,66610,67050,340576
2016/4/8,66950,66950,65600,66520,365724
2016/4/11,66660,67690,66640,67290,316658
2016/4/12,68510,69040,68000,69000,498870
2016/4/13,69070,71940,68760,70260,1311228
2016/4/14,70800,71400,70260,70710,762510
2016/4/15,70880,71460,70060,70240,745346
2016/4/18,70330,71470,69530,70840,788530
2016/4/19,71300,72170,70040,71010,1046740
2016/4/20,71340,72830,71060,71880,1317728
2016/4/21,72300,74400,71720,73850,1506998
2016/4/22,75010,75110,70470,71810,1459122
2016/4/25,72000,73720,70820,72050,1250414
2016/4/26,71910,72220,70670,71350,822540
2016/4/27,71500,72450,71260,71910,823176
2016/4/28,72100,72710,71370,72170,1041496
2016/4/29,72140,73400,71910,73340,954570
2016/5/3,73290,76200,72700,75940,862968
2016/5/4,75690,76390,73720,74360,1429034
2016/5/5,74540,74930,73120,73420,970200
2016/5/6,73460,73590,69900,70700,1412010
2016/5/9,70790,72080,68920,69030,1291174
2016/5/10,68920,69480,68150,69210,946058
2016/5/11,69050,69700,69010,69400,773980
2016/5/12,69710,70610,69120,70130,962488
2016/5/13,70000,70360,67750,68250,1122286
2016/5/16,68080,69130,67900,68850,677276
2016/5/17,68880,69640,68660,69410,688620
2016/5/18,69090,69880,68430,68600,806500
2016/5/19,68580,69180,68200,68430,609878
2016/5/20,68190,68830,67770,68520,559474
2016/5/23,68530,68780,66720,67180,828052
2016/5/24,66890,67420,66430,67020,553818
2016/5/25,67190,67820,66730,66820,633888
2016/5/26,67080,67710,66830,67230,668844
2016/5/27,67280,67800,66350,67390,824508
2016/5/30,67390,67680,66750,67360,544958
2016/5/31,67400,68390,67200,68090,653542
2016/6/1,68160,68280,66950,67150,524336
2016/6/2,66990,68000,66750,67430,507290
2016/6/3,67320,67850,67310,67550,480244
2016/6/6,68100,69260,67660,68990,615780
2016/6/7,69120,69500,68480,68780,443264
2016/6/8,68500,69300,68320,68890,408292
2016/6/13,69600,70870,69510,70300,350280
2016/6/14,70430,70700,70000,70420,389368
2016/6/15,70220,71300,70090,71240,568748
2016/6/16,71880,71980,70170,70420,497828
2016/6/17,70250,71450,69900,71450,486166
2016/6/20,71600,72870,71090,72520,617698
2016/6/21,72800,73400,72000,72390,494708
2016/6/22,72450,72880,71570,72760,478340
2016/6/23,72750,72980,71680,72050,428734
2016/6/24,72180,72500,70010,70470,673326
2016/6/27,70610,71850,70520,71650,535002
2016/6/28,71580,72860,71030,72580,526784
2016/6/29,72730,73950,72650,73450,710344
2016/6/30,73600,75350,73380,74890,733846
2016/7/1,74730,75980,73600,75560,845836
2016/7/4,75700,79240,75500,79240,1016926
2016/7/5,80950,83490,77200,80600,1844850
2016/7/6,80660,82140,75970,78060,2027096
2016/7/7,77410,80900,76680,77270,1631036
2016/7/8,77480,78400,75120,76840,1333552
2016/7/11,77510,79880,76900,79300,1193678
2016/7/12,79450,81400,78820,81160,1095460
2016/7/13,81400,83570,79900,80430,1638146
2016/7/14,80800,82000,79700,81770,1085930
2016/7/15,81590,82180,80100,81200,977862
2016/7/18,81610,82000,79530,80840,1178810
2016/7/19,81000,83750,80340,81880,1637088
2016/7/20,81750,82360,80680,81550,1102102
2016/7/21,81080,82780,80510,82250,1038416
2016/7/22,82880,84080,81150,81220,1274224
2016/7/25,81600,81890,79770,80520,1000232
2016/7/26,80700,80880,78650,79390,860320
2016/7/27,79310,80690,79120,79650,768382
2016/7/28,79920,81500,79580,81390,784462
2016/7/29,81500,82000,80280,80330,716288
2016/8/1,80680,82580,79940,82430,684284
2016/8/2,82200,83450,81620,83390,561092
2016/8/3,83380,83900,81770,82240,543284
2016/8/4,84010,84500,81590,82100,796350
2016/8/5,81600,83200,81590,82970,692210
2016/8/8,82700,84890,82110,84430,773628
2016/8/9,84400,84790,83300,83790,709644
2016/8/10,83450,84700,83100,84190,747168
2016/8/11,84500,85250,83090,83330,971948
2016/8/12,83300,83900,82600,83100,749318
2016/8/15,82080,82500,80520,80850,983504
2016/8/16,81310,82050,81120,81490,611550
2016/8/17,81380,81700,80660,81170,684610
2016/8/18,81050,81770,80260,81440,733912
2016/8/19,81530,81740,80900,81540,498222
2016/8/22,81400,82140,80500,80590,602994
2016/8/23,80520,81480,80360,81110,412270
2016/8/24,81270,81580,80670,80980,425210
2016/8/25,81120,81320,77550,78450,1062506
2016/8/26,77900,78790,77850,78310,466932
2016/8/29,78310,79280,77990,78570,604124
2016/8/30,78610,78970,78000,78150,356702
2016/8/31,77980,78710,77890,78060,434898
2016/9/1,78000,79200,77980,78810,531406
2016/9/2,78530,80480,78380,79820,731232
2016/9/5,80020,80840,80020,80230,565786
2016/9/6,80370,81120,79500,81040,553620
2016/9/7,80910,81300,80360,80920,533470
2016/9/8,81150,81420,80580,80980,447436
2016/9/9,81400,81550,80850,81320,426516
2016/9/12,81400,81460,78500,78710,619392
2016/9/13,78820,79750,78680,79310,416320
2016/9/14,79190,79500,78020,78280,486080
2016/9/19,77990,79360,77960,78960,256726
2016/9/20,79100,80700,79030,80610,541658
2016/9/21,80690,80980,80110,80510,398448
2016/9/22,80850,82560,80520,81700,652968
2016/9/23,82260,82650,81800,82620,446672
2016/9/26,82660,82850,81400,81480,541690
2016/9/27,81550,82730,80200,82700,713616
2016/9/28,82880,82980,81510,82090,725532
2016/9/29,81920,83610,81570,81860,683474
2016/9/30,81800,81990,80430,81380,525812
2016/10/10,80720,81860,80200,81660,284498
2016/10/11,81470,82970,81470,82840,560184
2016/10/12,82490,83140,81890,82350,513218
2016/10/13,82760,83050,80900,81340,626050
2016/10/14,81090,82240,80720,81590,502782
2016/10/17,81700,82540,81420,81820,653362
2016/10/18,81950,82010,80850,81680,443098
2016/10/19,81700,82350,80410,80700,637110
2016/10/20,80650,81290,79780,80750,509984
2016/10/21,80400,80620,79360,79410,515654
2016/10/24,79280,80700,79080,80410,463548
2016/10/25,80200,81960,80200,81470,583810
2016/10/26,81700,82300,80590,81050,539952
2016/10/27,80950,81900,80450,80980,507290
2016/10/28,81600,82690,81400,82570,616094
2016/10/31,82650,84030,82100,83950,618874
2016/11/1,83910,84340,82900,83560,581778
2016/11/2,83410,84460,81800,82310,676190
2016/11/3,82700,83470,82200,83280,375696
2016/11/4,83500,84100,82800,82920,543200
2016/11/7,82980,88430,82650,87830,1057918
2016/11/8,87930,90860,87050,89890,1097124
2016/11/9,89450,91670,88550,90840,1119850
2016/11/10,92000,95600,91500,95600,1038744
2016/11/11,95800,97230,93000,96140,1102576
2016/11/14,96100,99800,89040,91680,1518068
2016/11/15,91340,94170,89490,90680,870318
2016/11/16,90890,92800,90600,92530,683878
2016/11/17,91830,92250,90870,91240,582126
2016/11/18,91490,91850,89800,90720,497672
2016/11/21,90720,91800,88010,91330,650826
2016/11/22,91600,94480,90770,93340,656142
2016/11/23,93110,93370,92020,92970,395870
2016/11/24,92780,96660,92350,94550,824562
2016/11/25,94690,96250,93720,95200,525570
2016/11/28,94990,97770,94120,97610,514246
2016/11/29,96850,97480,92720,93210,504692
2016/11/30,93350,93700,88800,89870,443196
2016/12/1,91890,94100,91530,92980,489010
2016/12/2,92960,93450,91500,92430,410014
2016/12/5,92500,96170,92160,95440,755494
2016/12/6,96200,96800,94620,95300,482512
2016/12/7,95350,97170,94820,96790,605210
2016/12/8,96660,97280,94360,95110,578928
2016/12/9,95350,95700,92870,95150,578832
2016/12/12,95150,97800,94260,94460,740996
2016/12/13,94650,96060,94230,95960,456780
2016/12/14,96230,96750,93500,96260,801636
2016/12/15,96390,97200,94620,96130,763680
2016/12/16,95200,96560,94720,95280,551742
2016/12/19,94500,95420,93350,93390,525428
2016/12/20,93000,93120,90830,92510,601532
2016/12/21,92510,93400,92150,92660,381176
2016/12/22,92490,92790,89750,90120,493564
2016/12/23,89800,91360,89620,90150,459026
2016/12/26,89940,90420,84190,84190,922890
2016/12/27,84320,85850,83860,85550,485794
2016/12/28,85500,87350,85250,85820,564542
2016/12/29,85850,86530,84820,86350,467428
2016/12/30,85850,86350,84920,85560,394134
2017/1/3,85560,87050,85500,86010,269450
2017/1/4,86250,86460,83450,85130,533246
2017/1/5,84710,86090,84650,85250,418844
2017/1/6,85300,85840,84510,84810,354012
2017/1/9,85050,86630,84960,86370,355704
2017/1/10,86180,87850,85940,87130,458082
2017/1/11,87560,88360,87230,87750,412296
2017/1/12,87310,88160,85150,85800,532698
2017/1/13,83590,86280,83550,85510,639938
2017/1/16,85150,87640,85110,86480,563058
2017/1/17,86370,87190,84050,85220,507158
2017/1/18,85400,86190,84550,85090,406068
2017/1/19,85220,85470,84600,84920,312126
2017/1/20,84500,84860,81750,81780,720128
2017/1/23,82000,83370,81800,82750,462766
2017/1/24,82420,82980,81860,82430,426562
2017/1/25,82650,82800,81410,81630,406886
2017/1/26,81220,83170,81210,82540,419980
2017/2/3,85800,85880,83570,84690,352866
2017/2/6,84910,86480,84840,86160,502648
2017/2/7,86300,86730,85700,86120,314440
2017/2/8,86320,87110,85750,86810,356268
2017/2/9,87050,87330,86420,86550,287732
2017/2/10,86850,86980,85770,86750,389706
2017/2/13,86980,89530,86930,89120,548972
2017/2/14,89380,90260,88750,90260,411744
2017/2/15,90480,90790,88460,89810,584512
2017/2/16,89760,92000,88810,90400,611674
2017/2/17,90500,91710,89670,90690,556330
2017/2/20,90890,91880,90050,91690,474982
2017/2/21,91830,92550,91160,91510,393138
2017/2/22,91660,91830,89020,89740,492100
2017/2/23,89640,90500,88120,88590,423036
2017/2/24,88800,89230,87400,89110,464838
2017/2/27,89000,91480,88560,90700,558474
2017/2/28,90940,91500,90300,90690,420894
2017/3/1,90800,91420,89180,91090,472650
2017/3/2,91270,91900,90620,91150,391970
2017/3/3,90880,91030,89450,90800,413718
2017/3/6,90850,91880,90360,91040,501870
2017/3/7,91050,91650,90520,91140,348648
2017/3/8,91000,91090,87650,88100,645388
2017/3/9,87980,88250,83000,84130,724322
2017/3/10,83910,85090,83660,83690,401606
2017/3/13,83850,84790,82080,84070,660964
2017/3/14,84160,85350,83500,83980,481678
2017/3/15,84200,85550,83360,84980,429164
2017/3/16,85080,85950,84780,85510,406986
2017/3/17,85480,85500,84120,84460,385452
2017/3/20,84820,85540,84310,84450,347232
2017/3/21,84450,85180,83650,84300,353398
2017/3/22,84190,84960,82310,82440,382710
2017/3/23,82500,83700,81880,82990,310120
2017/3/24,82810,83270,82000,82510,245506
2017/3/27,82400,82900,79560,80320,453520
2017/3/28,80500,81740,80000,80930,295030
2017/3/29,80900,82750,80600,82550,316094
2017/3/30,82400,83310,81900,82320,261944
2017/3/31,82410,83600,82330,83070,300254
2017/4/5,82650,84700,82650,84230,155750
2017/4/6,86250,86800,85900,86440,284120
2017/4/7,86750,86980,83370,83970,531658
2017/4/10,84000,86000,83460,85050,414178
2017/4/11,85300,85580,84260,85230,453556
2017/4/12,85130,85600,81300,81620,705532
2017/4/13,81600,82590,80930,81930,447192
2017/4/14,81710,82360,80510,80680,440766
2017/4/17,80700,81900,80260,80690,444438
2017/4/18,80800,81490,80010,80240,387188
2017/4/19,80180,80230,77990,79200,559702
2017/4/20,79350,79990,78050,79680,488442
2017/4/21,79350,80390,79160,79540,452068
2017/4/24,79700,79700,78130,78790,436284
2017/4/25,78570,78970,77500,77800,481430
2017/4/26,77860,78490,77600,77990,364990
2017/4/27,78050,78500,77360,77920,409656
2017/4/28,77800,79680,77400,79300,503414
2017/5/2,79600,80470,79420,80030,206474
2017/5/3,80010,80320,79130,79380,284020
2017/5/4,78800,78800,75500,76270,595228
2017/5/5,76020,76270,74720,74820,457438
2017/5/8,75090,76880,75080,75730,515838
2017/5/9,76090,76680,75800,76490,306394
2017/5/10,76800,77450,76020,76400,386648
2017/5/11,76800,77250,75410,77130,467742
2017/5/12,77580,77700,76560,76990,356894
2017/5/15,77460,77770,76630,77340,390452
2017/5/16,77470,77750,75830,76600,466560
2017/5/17,76210,77280,76210,76870,422786
2017/5/18,76750,77190,74710,75510,377374
2017/5/19,75230,76600,75180,76020,403380
2017/5/22,76550,78500,76390,77850,593256
2017/5/23,78150,78580,77500,77630,360972
2017/5/24,77750,77960,75800,76270,409382
2017/5/25,76340,76540,75560,75920,361662
2017/5/26,75790,76200,74990,75200,406772
2017/5/31,75200,75980,72760,72950,348308
2017/6/1,72930,73850,72620,73160,310184
2017/6/2,73170,73460,71980,72080,365946
2017/6/5,72020,73660,71940,73110,367468
2017/6/6,73010,73450,72700,72980,255328
2017/6/7,72900,74100,72760,73480,374820
2017/6/8,73480,73770,72080,73200,436998
2017/6/9,73010,73340,72610,72900,276698
2017/6/12,73200,74380,73080,73880,381494
2017/6/13,73880,73890,72230,72540,360684
2017/6/14,72430,73380,71520,73190,397314
2017/6/15,73090,73690,72500,73300,356100
2017/6/16,73250,74100,72850,73600,321092
2017/6/19,73790,74200,72770,73900,332320
2017/6/20,74050,75300,73880,74740,457316
2017/6/21,74360,74560,73130,74120,368790
2017/6/22,74250,74680,73620,73840,316972
2017/6/23,74150,75690,73990,75570,452686
2017/6/26,75600,75630,74910,75340,277286
2017/6/27,75350,75480,74450,75270,314670
2017/6/28,75270,76220,75210,75890,350184
2017/6/29,75710,76950,75460,76790,392876
2017/6/30,76700,77000,75810,76650,305508
2017/7/3,76570,77670,76330,77240,333600
2017/7/4,77330,77400,74900,75200,418318
2017/7/5,75120,75850,74980,75250,251716
2017/7/6,74930,75400,74520,75210,260996
2017/7/7,75080,75370,74020,74650,294290
2017/7/10,74300,74530,73330,73550,351594
2017/7/11,73380,74550,73010,74390,314240
2017/7/12,74270,76080,74200,75800,421320
2017/7/13,75800,76420,75450,76220,326082
2017/7/14,76110,76850,75300,76640,405906
2017/7/17,77020,79520,76930,79150,606574
2017/7/18,79220,79990,78500,78970,442626
2017/7/19,79150,80120,79020,79780,413118
2017/7/20,80050,80110,78540,78900,397550
2017/7/21,78930,79090,77500,78630,404482
2017/7/24,78950,79490,77550,78950,430372
2017/7/25,78940,81260,78920,81120,554328
2017/7/26,81300,82500,80550,80920,582920
2017/7/27,81300,81970,80720,81800,411584
2017/7/28,82050,82850,81100,82380,508494
2017/7/31,82850,83890,82280,83000,434380
2017/8/1,82800,83300,81530,81970,376464
2017/8/2,82340,83070,81710,82120,334746
2017/8/3,82350,84330,82230,82670,386702
2017/8/4,83050,83850,82730,83610,263552
2017/8/7,83550,84100,82090,83320,354970
2017/8/8,84940,85490,84030,84300,426502
2017/8/9,84510,88720,84200,88060,797146
2017/8/10,88100,88350,87390,87940,430670
2017/8/11,87920,89350,86170,86650,743956
2017/8/14,86750,87330,85800,86190,434792
2017/8/15,86030,86100,84320,85410,502432
2017/8/16,85100,85800,84560,85380,466886
2017/8/17,86180,88460,86100,87940,748108
2017/8/18,87590,88300,86510,88090,559800
2017/8/21,88350,91570,88020,91030,1074542
2017/8/22,91400,92500,91020,92480,646120
2017/8/23,93200,93400,90770,92230,855648
2017/8/24,92780,94980,92160,94000,935532
2017/8/25,94120,94870,93500,94280,633788
2017/8/28,94130,94260,91630,93520,791342
2017/8/29,93490,95400,92860,94070,907194
2017/8/30,94600,95070,92710,93440,775834
2017/8/31,93000,93780,92440,93610,656318
2017/9/1,93700,95120,93320,94650,656320
2017/9/4,95210,97720,94220,96300,808516
2017/9/5,96380,96910,95850,96730,464864
2017/9/6,96480,96700,94000,94900,778090
2017/9/7,95100,97070,94480,95410,802680
2017/9/8,95410,96470,92230,92750,1106122
2017/9/11,92500,92570,89190,91230,1158076
2017/9/12,91390,92780,91080,92100,855572
2017/9/13,91490,93850,91100,92370,952540
2017/9/14,91230,91850,88300,88400,1317614
2017/9/15,89420,89480,87380,87760,921470
2017/9/18,87530,88880,85650,88530,1220366
2017/9/19,88530,89180,87000,87400,904102
2017/9/20,87350,90560,86400,89920,1095548
2017/9/21,90200,90800,87470,87960,1049908
2017/9/22,87570,88890,83810,83810,1145464
2017/9/25,84010,84890,83050,84060,610436
2017/9/26,83800,85470,83710,84530,456260
2017/9/27,84100,85520,83820,84980,451702
2017/9/28,85040,85190,82500,83510,574776
2017/9/29,83500,85280,83280,84800,423764
2017/10/9,85500,87530,85380,87290,286030
2017/10/10,87310,88460,86700,87400,474880
2017/10/11,87650,88420,86530,87970,445716
2017/10/12,88050,90980,87040,90420,548782
2017/10/13,90230,92370,90030,92290,403930
2017/10/16,93020,93950,91850,93430,522072
2017/10/17,94000,95350,92930,93400,649058
2017/10/18,93700,94790,92720,94710,492036
2017/10/19,94610,95610,92930,94290,720048
2017/10/20,94100,97680,93430,97650,584724
2017/10/23,97450,97750,93680,94800,699144
2017/10/24,95000,96590,94300,96390,467980
2017/10/25,96450,97280,94880,95490,463142
